id,applied_ml,street,city,state,zipcode,has_pool,has_solar_panels
3155,False,CALYPSO CIRCLE,EL DORADO HILLS,CA,95762,False,True
3156,True,CAPRICE COURT,EL DORADO HILLS,CA,95762,False,True
3157,True,CATALINA WAY,EL DORADO HILLS,CA,95762,False,True
3158,True,CERRO VISTA DRIVE,EL DORADO HILLS,CA,95762,False,True
3159,False,DEL MAR DRIVE,EL DORADO HILLS,CA,95762,False,True
3160,True,DENIA PLACE,EL DORADO HILLS,CA,95762,False,True
3161,True,EL CIELO LANE,EL DORADO HILLS,CA,95762,False,True
3162,True,ESCALONA WAY,EL DORADO HILLS,CA,95762,False,True
3163,False,HOLLISTER LOOP,EL DORADO HILLS,CA,95762,False,True
3164,True,HOT SPRINGS DRIVE,EL DORADO HILLS,CA,95762,False,True
3165,False,HYDIN PLACE,EL DORADO HILLS,CA,95762,False,True
3166,True,LA CUMBRE DRIVE,EL DORADO HILLS,CA,95762,False,True
3167,True,LA FLOR COURT,EL DORADO HILLS,CA,95762,False,True
3168,True,LA PAZ COURT,EL DORADO HILLS,CA,95762,False,True
3169,False,LAS PALMAS DRIVE,EL DORADO HILLS,CA,95762,False,True
3170,False,LOMA BONITA LANE,EL DORADO HILLS,CA,95762,False,True
3171,True,LOS REYES LANE,EL DORADO HILLS,CA,95762,False,True
3172,True,MADRID DRIVE,EL DORADO HILLS,CA,95762,False,True
3173,True,MARISOL LANE,EL DORADO HILLS,CA,95762,False,True
3174,True,MARTINIQUE COURT,EL DORADO HILLS,CA,95762,False,True
3175,True,MARTINIQUE LANE,EL DORADO HILLS,CA,95762,False,True
3176,True,MISSION CANYON DRIVE,EL DORADO HILLS,CA,95762,False,True
3177,True,NEVIS PLACE,EL DORADO HILLS,CA,95762,False,True
3178,False,PALENCIA PLACE,EL DORADO HILLS,CA,95762,False,True
3179,True,PISMO DRIVE,EL DORADO HILLS,CA,95762,False,True
3180,False,POMEROY COURT,EL DORADO HILLS,CA,95762,False,True
3181,True,POMEROY LANE,EL DORADO HILLS,CA,95762,False,True
3182,True,PRIMAVERA LANE,EL DORADO HILLS,CA,95762,False,True
3183,True,SAMBA WAY,EL DORADO HILLS,CA,95762,False,True
3184,False,SAN ANDRES WAY,EL DORADO HILLS,CA,95762,False,True
3185,True,SANDORRA PLACE,EL DORADO HILLS,CA,95762,False,True
3186,True,SANTA YNEZ DRIVE,EL DORADO HILLS,CA,95762,False,True
3187,True,SANTANDER LANE,EL DORADO HILLS,CA,95762,False,True
3188,False,SOL VISTA LANE,EL DORADO HILLS,CA,95762,False,True
3189,False,SYCAMORE CANYON DRIVE,EL DORADO HILLS,CA,95762,False,True
3190,False,TORTOLA LANE,EL DORADO HILLS,CA,95762,False,True
3191,True,VATALONIA LANE,EL DORADO HILLS,CA,95762,False,True
3192,False,3525 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3193,True,3529 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3194,True,3533 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3195,False,3537 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3196,True,3541 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3197,False,3545 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3198,False,3549 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3199,False,3530 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3200,True,3534 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3201,False,3538 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3202,True,3542 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3203,True,3546 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3204,True,4375 BRIDGEVIEW DR,FOLSOM,CA,95630,False,True
3205,False,4371 BRIDGEVIEW DR,FOLSOM,CA,95630,False,True
3206,True,4357 PINYON PINE PL,FOLSOM,CA,95630,False,True
3207,True,4345 PINYON PINE PL,FOLSOM,CA,95630,False,True
3208,False,4341 PINYON PINE PL,FOLSOM,CA,95630,False,True
3209,False,4337 PINYON PINE PL,FOLSOM,CA,95630,False,True
3210,True,4333 PINYON PINE PL,FOLSOM,CA,95630,False,True
3211,False,4334 PINYON PINE PL,FOLSOM,CA,95630,False,True
3212,True,4338 PINYON PINE PL,FOLSOM,CA,95630,False,True
3213,False,4342 PINYON PINE PL,FOLSOM,CA,95630,False,True
3214,False,4346 PINYON PINE PL,FOLSOM,CA,95630,False,True
3215,True,14374 REGENCY PKWY,FOLSOM,CA,95630,False,True
3216,False,14367 REGENCY PKWY,FOLSOM,CA,95630,False,True
3217,True,4208 DALEA LN,FOLSOM,CA,95630,False,True
3218,False,4212 DALEA LN,FOLSOM,CA,95630,False,True
3219,True,4216 DALEA LN,FOLSOM,CA,95630,False,True
3220,True,4220 DALEA LN,FOLSOM,CA,95630,False,True
3221,False,4224 DALEA LN,FOLSOM,CA,95630,False,True
3222,False,4228 DALEA LN,FOLSOM,CA,95630,False,True
3223,True,4232 DALEA LN,FOLSOM,CA,95630,False,True
3224,True,4236 DALEA LN,FOLSOM,CA,95630,False,True
3225,True,4240 DALEA LN,FOLSOM,CA,95630,False,True
3226,True,4244 DALEA LN,FOLSOM,CA,95630,False,True
3227,False,4231 DALEA LN,FOLSOM,CA,95630,False,True
3228,False,4227 DALEA LN,FOLSOM,CA,95630,False,True
3229,True,4223 DALEA LN,FOLSOM,CA,95630,False,True
3230,False,4219 DALEA LN,FOLSOM,CA,95630,False,True
3231,False,4238 TIMBER LN,FOLSOM,CA,95630,False,True
3232,False,4242 TIMBER LN,FOLSOM,CA,95630,False,True
3233,True,4246 TIMBER LN,FOLSOM,CA,95630,False,True
3234,False,4250 TIMBER LN,FOLSOM,CA,95630,False,True
3235,True,4274 TIMBER LN,FOLSOM,CA,95630,False,True
3236,True,4254 TIMBER LN,FOLSOM,CA,95630,False,True
3237,False,4258 TIMBER LN,FOLSOM,CA,95630,False,True
3238,True,4262 TIMBER LN,FOLSOM,CA,95630,False,True
3239,True,4266 TIMBER LN,FOLSOM,CA,95630,False,True
3240,True,4270 TIMBER LN,FOLSOM,CA,95630,False,True
3241,False,4261 TIMBER LN,FOLSOM,CA,95630,False,True
3242,True,4255 TIMBER LN,FOLSOM,CA,95630,False,True
3243,True,3548 SCENIC PL,FOLSOM,CA,95630,False,True
3244,False,3547 SCENIC PL,FOLSOM,CA,95630,False,True
3245,True,4251 TIMBER LN,FOLSOM,CA,95630,False,True
3246,False,4247 TIMBER LN,FOLSOM,CA,95630,False,True
3247,False,4243 TIMBER LN,FOLSOM,CA,95630,False,True
3248,False,4239 TIMBER LN,FOLSOM,CA,95630,False,True
3249,False,4360 BRIDGEVIEW DR,FOLSOM,CA,95630,False,True
3250,False,4364 BRIDGEVIEW DR,FOLSOM,CA,95630,False,True
3251,True,3521 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3252,False,3553 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3253,True,3557 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3254,True,3565 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3255,True,3522 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3256,True,3526 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3257,False,4379 BRIDGEVIEW DR,FOLSOM,CA,95630,False,True
3258,True,4383 BRIDGEVIEW DR,FOLSOM,CA,95630,False,True
3259,True,4387 BRIDGEVIEW DR,FOLSOM,CA,95630,False,True
3260,True,4391 BRIDGEVIEW DR,FOLSOM,CA,95630,False,True
3261,False,4349 PINYON PINE PL,FOLSOM,CA,95630,False,True
3262,True,4353 PINYON PINE PL,FOLSOM,CA,95630,False,True
3263,False,3561 OLIVE ORCHARD DR,FOLSOM,CA,95630,False,True
3264,True,4248 DALEA LN,FOLSOM,CA,95630,False,True
3265,True,4256 DALEA LN,FOLSOM,CA,95630,False,True
3266,False,4252 DALEA LN,FOLSOM,CA,95630,False,True
3267,True,3509 OLIVE ORCHARD PL,FOLSOM,CA,95630,False,True
3268,False,3502 OLIVE ORCHARD PL,FOLSOM,CA,95630,False,True
3269,True,4275 DALEA LN,FOLSOM,CA,95630,False,True
3270,False,3505 OLIVE ORCHARD PL,FOLSOM,CA,95630,False,True
3271,True,3501 OLIVE ORCHARD PL,FOLSOM,CA,95630,False,True
3272,False,3510 OLIVE ORCHARD PL,FOLSOM,CA,95630,False,True
3273,False,3506 OLIVE ORCHARD PL,FOLSOM,CA,95630,False,True
3274,False,4350 PINYON PINE PL,FOLSOM,CA,95630,False,True
3275,True,4255 DALEA LN,FOLSOM,CA,95630,False,True
3276,True,4259 DALEA LN,FOLSOM,CA,95630,False,True
3277,False,4263 DALEA LN,FOLSOM,CA,95630,False,True
3278,True,4234 TIMBER LN,FOLSOM,CA,95630,False,True
3279,True,4230 TIMBER LN,FOLSOM,CA,95630,False,True
3280,True,3587 PANORAMA DR,FOLSOM,CA,95630,False,True
3281,True,3591 PANORAMA DR,FOLSOM,CA,95630,False,True
3282,True,4260 DALEA LN,FOLSOM,CA,95630,False,True
3283,True,4264 DALEA LN,FOLSOM,CA,95630,False,True
3284,False,4268 DALEA LN,FOLSOM,CA,95630,False,True
3285,True,4272 DALEA LN,FOLSOM,CA,95630,False,True
3286,True,4276 DALEA LN,FOLSOM,CA,95630,False,True
3287,True,4280 DALEA LN,FOLSOM,CA,95630,False,True
3288,False,4251 DALEA LN,FOLSOM,CA,95630,False,True
3289,False,4247 DALEA LN,FOLSOM,CA,95630,False,True
3290,True,4243 DALEA LN,FOLSOM,CA,95630,False,True
3291,True,4239 DALEA LN,FOLSOM,CA,95630,False,True
3292,True,4235 DALEA LN,FOLSOM,CA,95630,False,True
3293,True,3548 SKYWAY PL,FOLSOM,CA,95630,False,True
3294,False,3549 SKYWAY PL,FOLSOM,CA,95630,False,True
3295,True,4235 TIMBER LN,FOLSOM,CA,95630,False,True
3296,False,3595 PANORAMA DR,FOLSOM,CA,95630,False,True
3297,True,3599 PANORAMA DR,FOLSOM,CA,95630,False,True
3298,True,3603 PANORAMA DR,FOLSOM,CA,95630,False,True
3299,False,3607 PANORAMA DR,FOLSOM,CA,95630,False,True
3300,False,3611 PANORAMA DR,FOLSOM,CA,95630,False,True
3301,True,3615 PANORAMA DR,FOLSOM,CA,95630,False,True
3302,False,3619 PANORAMA DR,FOLSOM,CA,95630,False,True
3303,True,3623 PANORAMA DR,FOLSOM,CA,95630,False,True
3304,False,3627 PANORAMA DR,FOLSOM,CA,95630,False,True
3305,True,3631 PANORAMA DR,FOLSOM,CA,95630,False,True
3306,False,3569 DEER PARK DR,FOLSOM,CA,95630,False,True
3307,True,3577 DEER PARK DR,FOLSOM,CA,95630,False,True
3308,True,3581 DEER PARK DR,FOLSOM,CA,95630,False,True
3309,True,3585 DEER PARK DR,FOLSOM,CA,95630,False,True
3310,True,3589 DEER PARK DR,FOLSOM,CA,95630,False,True
3311,True,3593 DEER PARK DR,FOLSOM,CA,95630,False,True
3312,False,3597 DEER PARK DR,FOLSOM,CA,95630,False,True
3313,True,3635 PANORAMA DR,FOLSOM,CA,95630,False,True
3314,True,3639 PANORAMA DR,FOLSOM,CA,95630,False,True
3315,False,3565 DEER PARK DR,FOLSOM,CA,95630,False,True
3316,True,3573 DEER PARK DR,FOLSOM,CA,95630,False,True
3317,True,3564 DEER PARK DR,FOLSOM,CA,95630,False,True
3318,True,3568 DEER PARK DR,FOLSOM,CA,95630,False,True
3319,False,3572 DEER PARK DR,FOLSOM,CA,95630,False,True
3320,False,3576 DEER PARK DR,FOLSOM,CA,95630,False,True
3321,False,3580 DEER PARK DR,FOLSOM,CA,95630,False,True
3322,False,3584 DEER PARK DR,FOLSOM,CA,95630,False,True
3323,True,3592 DEER PARK DR,FOLSOM,CA,95630,False,True
3324,False,3596 DEER PARK DR,FOLSOM,CA,95630,False,True
3325,True,3593 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3326,True,3597 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3327,True,3601 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3328,False,3605 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3329,True,3609 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3330,False,3613 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3331,True,3594 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3332,False,3598 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3333,True,3602 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3334,True,3606 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3335,True,3610 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3336,False,3588 DEER PARK DR,FOLSOM,CA,95630,False,True
3337,True,3585 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3338,False,3589 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3339,False,3590 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3340,False,3614 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3341,False,3588 PANORAMA DR,FOLSOM,CA,95630,False,True
3342,False,3592 PANORAMA DR,FOLSOM,CA,95630,False,True
3343,False,3610 PANORAMA DR,FOLSOM,CA,95630,False,True
3344,True,3614 PANORAMA DR,FOLSOM,CA,95630,False,True
3345,True,4156 GREY HAWK ST,FOLSOM,CA,95630,False,True
3346,True,4160 GREY HAWK ST,FOLSOM,CA,95630,False,True
3347,True,4164 GREY HAWK ST,FOLSOM,CA,95630,False,True
3348,False,4157 GREY HAWK ST,FOLSOM,CA,95630,False,True
3349,True,4161 GREY HAWK ST,FOLSOM,CA,95630,False,True
3350,False,4165 GREY HAWK ST,FOLSOM,CA,95630,False,True
3351,True,4169 GREY HAWK ST,FOLSOM,CA,95630,False,True
3352,False,4173 GREY HAWK ST,FOLSOM,CA,95630,False,True
3353,True,4177 GREY HAWK ST,FOLSOM,CA,95630,False,True
3354,False,4181 GREY HAWK ST,FOLSOM,CA,95630,False,True
3355,True,4185 GREY HAWK ST,FOLSOM,CA,95630,False,True
3356,True,4189 GREY HAWK ST,FOLSOM,CA,95630,False,True
3357,False,4193 GREY HAWK ST,FOLSOM,CA,95630,False,True
3358,True,4182 GREY HAWK ST,FOLSOM,CA,95630,False,True
3359,False,3606 PANORAMA DR,FOLSOM,CA,95630,False,True
3360,True,4168 GREY HAWK ST,FOLSOM,CA,95630,False,True
3361,False,4186 GREY HAWK ST,FOLSOM,CA,95630,False,True
3362,True,4190 GREY HAWK ST,FOLSOM,CA,95630,False,True
3363,True,4204 GREY HAWK ST,FOLSOM,CA,95630,False,True
3364,False,4208 GREY HAWK ST,FOLSOM,CA,95630,False,True
3365,False,4212 GREY HAWK ST,FOLSOM,CA,95630,False,True
3366,False,4201 GREY HAWK ST,FOLSOM,CA,95630,False,True
3367,True,4379 FOX HOLLOW ST,FOLSOM,CA,95630,False,True
3368,True,4375 FOX HOLLOW ST,FOLSOM,CA,95630,False,True
3369,True,4371 FOX HOLLOW ST,FOLSOM,CA,95630,False,True
3370,True,4367 FOX HOLLOW ST,FOLSOM,CA,95630,False,True
3371,False,4363 FOX HOLLOW ST,FOLSOM,CA,95630,False,True
3372,False,4364 FOX HOLLOW ST,FOLSOM,CA,95630,False,True
3373,False,4384 FOX HOLLOW ST,FOLSOM,CA,95630,False,True
3374,False,4392 FOX HOLLOW ST,FOLSOM,CA,95630,False,True
3375,False,4368 FOX HOLLOW ST,FOLSOM,CA,95630,False,True
3376,True,4372 FOX HOLLOW ST,FOLSOM,CA,95630,False,True
3377,False,4376 FOX HOLLOW ST,FOLSOM,CA,95630,False,True
3378,False,4380 FOX HOLLOW ST,FOLSOM,CA,95630,False,True
3379,True,4388 FOX HOLLOW ST,FOLSOM,CA,95630,False,True
3380,False,3596 PANORAMA DR,FOLSOM,CA,95630,False,True
3381,False,4359 IRON OAK CT,FOLSOM,CA,95630,False,True
3382,True,4355 IRON OAK CT,FOLSOM,CA,95630,False,True
3383,True,3542 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3384,True,3546 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3385,True,3550 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3386,True,3554 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3387,False,3558 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3388,True,3562 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3389,True,3566 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3390,True,3570 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3391,False,3574 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3392,True,3578 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3393,True,3582 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3394,False,3586 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3395,True,3547 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3396,True,3551 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3397,False,3555 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3398,True,3559 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3399,True,3563 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3400,False,3567 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3401,True,3571 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3402,True,3575 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3403,True,3579 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3404,True,3543 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3405,True,4489 REDTAIL WAY,FOLSOM,CA,95630,False,True
3406,False,4462 REDTAIL WAY,FOLSOM,CA,95630,False,True
3407,False,4358 IRON OAK CT,FOLSOM,CA,95630,False,True
3408,True,4493 REDTAIL WAY,FOLSOM,CA,95630,False,True
3409,False,4485 REDTAIL WAY,FOLSOM,CA,95630,False,True
3410,False,4481 REDTAIL WAY,FOLSOM,CA,95630,False,True
3411,True,4477 REDTAIL WAY,FOLSOM,CA,95630,False,True
3412,True,4473 REDTAIL WAY,FOLSOM,CA,95630,False,True
3413,True,4469 REDTAIL WAY,FOLSOM,CA,95630,False,True
3414,False,4465 REDTAIL WAY,FOLSOM,CA,95630,False,True
3415,False,4461 REDTAIL WAY,FOLSOM,CA,95630,False,True
3416,True,4457 REDTAIL WAY,FOLSOM,CA,95630,False,True
3417,True,4453 REDTAIL WAY,FOLSOM,CA,95630,False,True
3418,False,4449 REDTAIL WAY,FOLSOM,CA,95630,False,True
3419,True,4343 PACIFIC WREN WAY,FOLSOM,CA,95630,False,True
3420,True,4486 REDTAIL WAY,FOLSOM,CA,95630,False,True
3421,True,4482 REDTAIL WAY,FOLSOM,CA,95630,False,True
3422,False,4478 REDTAIL WAY,FOLSOM,CA,95630,False,True
3423,False,4474 REDTAIL WAY,FOLSOM,CA,95630,False,True
3424,False,4470 REDTAIL WAY,FOLSOM,CA,95630,False,True
3425,False,4466 REDTAIL WAY,FOLSOM,CA,95630,False,True
3426,True,4458 REDTAIL WAY,FOLSOM,CA,95630,False,True
3427,False,4339 PACIFIC WREN WAY,FOLSOM,CA,95630,False,True
3428,False,3583 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3429,True,3587 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3430,True,3591 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3431,False,3595 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3432,True,3599 EDGEWOOD DR,FOLSOM,CA,95630,False,True
3433,False,3603 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3434,True,3607 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3435,False,3611 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3436,False,3615 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3437,False,3619 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3438,True,3623 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3439,False,3627 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3440,False,3590 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3441,False,3594 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3442,False,3598 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3443,True,3602 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3444,True,3606 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3445,False,3610 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3446,True,3614 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3447,False,3618 EDGEWOOD CT,FOLSOM,CA,95630,False,True
3448,False,3560 CLUBHOUSE DR,FOLSOM,CA,95630,False,True
3449,True,4159 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3450,False,3540 PANORAMA DR,FOLSOM,CA,95630,False,True
3451,False,3532 PANORAMA DR,FOLSOM,CA,95630,False,True
3452,True,3515 PANORAMA DR,FOLSOM,CA,95630,False,True
3453,True,3507 PANORAMA DR,FOLSOM,CA,95630,False,True
3454,True,3519 PANORAMA DR,FOLSOM,CA,95630,False,True
3455,True,3523 PANORAMA DR,FOLSOM,CA,95630,False,True
3456,True,3527 PANORAMA DR,FOLSOM,CA,95630,False,True
3457,True,3547 PANORAMA DR,FOLSOM,CA,95630,False,True
3458,False,3551 PANORAMA DR,FOLSOM,CA,95630,False,True
3459,True,3555 PANORAMA DR,FOLSOM,CA,95630,False,True
3460,False,3559 PANORAMA DR,FOLSOM,CA,95630,False,True
3461,True,3563 PANORAMA DR,FOLSOM,CA,95630,False,True
3462,True,3567 PANORAMA DR,FOLSOM,CA,95630,False,True
3463,True,3571 PANORAMA DR,FOLSOM,CA,95630,False,True
3464,True,3575 PANORAMA DR,FOLSOM,CA,95630,False,True
3465,False,3544 PANORAMA DR,FOLSOM,CA,95630,False,True
3466,True,3552 PANORAMA DR,FOLSOM,CA,95630,False,True
3467,True,3556 PANORAMA DR,FOLSOM,CA,95630,False,True
3468,False,3560 PANORAMA DR,FOLSOM,CA,95630,False,True
3469,False,3564 PANORAMA DR,FOLSOM,CA,95630,False,True
3470,True,3568 PANORAMA DR,FOLSOM,CA,95630,False,True
3471,False,3572 PANORAMA DR,FOLSOM,CA,95630,False,True
3472,True,3531 PANORAMA DR,FOLSOM,CA,95630,False,True
3473,True,3535 PANORAMA DR,FOLSOM,CA,95630,False,True
3474,True,3539 PANORAMA DR,FOLSOM,CA,95630,False,True
3475,True,3543 PANORAMA DR,FOLSOM,CA,95630,False,True
3476,False,3528 PANORAMA DR,FOLSOM,CA,95630,False,True
3477,True,3548 PANORAMA DR,FOLSOM,CA,95630,False,True
3478,True,3510 PANORAMA DR,FOLSOM,CA,95630,False,True
3479,False,3511 PANORAMA DR,FOLSOM,CA,95630,False,True
3480,True,3514 PANORAMA DR,FOLSOM,CA,95630,False,True
3481,False,3524 PANORAMA DR,FOLSOM,CA,95630,False,True
3482,False,3576 PANORAMA DR,FOLSOM,CA,95630,False,True
3483,True,4211 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3484,True,4215 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3485,False,4227 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3486,True,4235 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3487,True,4243 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3488,True,4267 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3489,True,4271 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3490,True,4275 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3491,True,4287 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3492,False,4311 PACIFIC WREN WAY,FOLSOM,CA,95630,False,True
3493,True,4335 PACIFIC WREN WAY,FOLSOM,CA,95630,False,True
3494,False,4203 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3495,True,4207 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3496,True,4219 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3497,False,4223 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3498,True,4231 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3499,False,4239 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3500,True,4247 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3501,False,4251 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3502,True,4255 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3503,True,4259 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3504,False,4263 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3505,True,4279 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3506,True,4283 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3507,False,4291 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3508,True,4295 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3509,True,4299 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3510,True,4303 PACIFIC WREN WAY,FOLSOM,CA,95630,False,True
3511,False,4307 PACIFIC WREN WAY,FOLSOM,CA,95630,False,True
3512,False,4315 PACIFIC WREN WAY,FOLSOM,CA,95630,False,True
3513,False,4319 PACIFIC WREN WAY,FOLSOM,CA,95630,False,True
3514,False,4323 PACIFIC WREN WAY,FOLSOM,CA,95630,False,True
3515,False,4327 PACIFIC WREN WAY,FOLSOM,CA,95630,False,True
3516,False,4331 PACIFIC WREN WAY,FOLSOM,CA,95630,False,True
3517,False,4288 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3518,True,4163 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3519,True,4167 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3520,True,4171 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3521,False,4175 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3522,True,4187 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3523,True,4191 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3524,False,4195 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3525,False,4292 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3526,True,4179 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3527,True,4183 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3528,False,4199 EAGLE VIEW WAY,FOLSOM,CA,95630,False,True
3529,False,4217 GREY HAWK ST,FOLSOM,CA,95630,False,True
3530,True,4233 GREY HAWK ST,FOLSOM,CA,95630,False,True
3531,False,4245 GREY HAWK ST,FOLSOM,CA,95630,False,True
3532,True,4249 GREY HAWK ST,FOLSOM,CA,95630,False,True
3533,True,4253 GREY HAWK ST,FOLSOM,CA,95630,False,True
3534,False,4257 GREY HAWK ST,FOLSOM,CA,95630,False,True
3535,True,4277 GREY HAWK ST,FOLSOM,CA,95630,False,True
3536,False,4221 GREY HAWK ST,FOLSOM,CA,95630,False,True
3537,True,4225 GREY HAWK ST,FOLSOM,CA,95630,False,True
3538,True,4229 GREY HAWK ST,FOLSOM,CA,95630,False,True
3539,True,4237 GREY HAWK ST,FOLSOM,CA,95630,False,True
3540,True,4241 GREY HAWK ST,FOLSOM,CA,95630,False,True
3541,False,4261 GREY HAWK ST,FOLSOM,CA,95630,False,True
3542,True,4265 GREY HAWK ST,FOLSOM,CA,95630,False,True
3543,True,4269 GREY HAWK ST,FOLSOM,CA,95630,False,True
3544,True,4273 GREY HAWK ST,FOLSOM,CA,95630,False,True
3545,False,4205 GREY HAWK ST,FOLSOM,CA,95630,False,True
3546,False,4209 GREY HAWK ST,FOLSOM,CA,95630,False,True
